class,finger1x,finger1y,finger1z,finger2x,finger2y,finger2z,finger3x,finger3y,finger3z,finger4x,finger4y,finger4z,finger5x,finger5y,finger5z
5,-20.1145,84.463,15.0749,-43.4083,96.4203,18.511,7.24599,99.0224,-20.0344,-3.63694,99.204,-26.9456,-65.732,92.6859,-4.95017
5,-20.4893,84.5423,14.8857,-43.6485,96.286,18.583,5.16411,99.8899,-18.211,-5.80215,99.9501,-25.3717,-66.1182,92.4723,-4.96506
5,-20.6508,84.5799,14.7759,-43.7749,96.2021,18.6048,2.89043,100.803,-16.2537,-8.41607,100.819,-23.5119,-66.3838,92.3098,-4.99612
5,-20.6968,84.5917,14.7379,-43.816,96.1684,18.6055,1.77162,101.242,-15.3024,-9.77925,101.256,-22.5604,-66.49,92.2377,-5.01527
5,-20.7322,84.6017,14.7056,-43.8483,96.1372,18.6022,0.650775,101.673,-14.356,-11.1861,101.697,-21.5882,-66.5858,92.1692,-5.03614
5,-20.8271,84.6304,14.5811,-43.8814,96.0093,18.5702,-0.968089,102.275,-12.9369,-16.2124,103.272,-17.9698,-66.8737,91.9446,-5.11634
5,-20.8836,84.6526,14.4739,-43.8469,95.8995,18.5357,-2.50059,102.832,-11.5276,-18.4404,103.929,-16.2643,-67.0501,91.7843,-5.17261
5,-20.8834,84.6809,14.3093,-43.6194,95.7315,18.4682,-3.78352,103.253,-9.89136,-18.8702,103.899,-15.3112,-67.1413,91.606,-5.2562
5,-20.7864,84.7251,14.0978,-43.1759,95.5287,18.382,-4.10698,103.232,-8.61977,-17.3276,102.983,-15.3051,-67.1665,91.4314,-5.3435
5,-20.6004,84.7886,13.8978,-42.578,95.3277,18.2969,-3.12857,102.556,-8.30985,-14.3193,101.272,-16.2214,-67.1601,91.2885,-5.40747
5,-20.3564,84.8305,13.7485,-41.8288,95.1358,18.22,-1.21281,101.096,-8.93376,-10.4547,98.5584,-17.921,-67.1302,91.2115,-5.43595
5,-20.093,84.8349,13.6269,-40.9737,94.9573,18.127,1.20339,98.716,-10.8709,-7.06072,95.2165,-20.1693,-67.115,91.1939,-5.42314
5,-19.8258,84.82,13.5142,-40.098,94.7844,18.0119,3.37431,96.178,-13.3198,-4.60966,92.1202,-22.3956,-67.1133,91.1918,-5.39876
5,-19.5744,84.8014,13.4132,-39.2778,94.6291,17.8941,4.90002,94.1014,-15.4664,-3.19918,89.9314,-24.0925,-67.1227,91.1914,-5.37319
5,-19.4546,84.7266,13.4142,-38.7603,94.3252,17.955,5.8219,92.9997,-16.5492,-2.401,89.2838,-24.5586,-67.1635,91.1918,-5.33123
5,-19.4659,84.6325,13.4996,-38.565,93.9003,18.1951,6.00271,92.8275,-16.55,-2.38278,89.6663,-24.0099,-67.252,91.1754,-5.25666
5,-19.5066,84.5992,13.5573,-38.539,93.6981,18.342,5.96057,92.8239,-16.3472,-2.5702,89.8766,-23.5312,-67.3106,91.155,-5.21377
5,-19.7522,84.5557,13.7134,-38.6673,93.3028,18.7185,5.39029,92.9797,-15.3526,-3.91552,90.5914,-21.7632,-67.505,91.0471,-5.09153
5,-20.4132,84.3288,13.962,-39.0948,92.6063,19.2968,4.15764,93.0914,-13.6334,-6.68909,91.3277,-18.8133,-67.8957,90.6507,-4.8721
5,-21.9323,83.805,14.2732,-40.126,91.2148,20.2855,2.16589,93.1357,-11.2134,-9.77287,91.6476,-15.716,-68.7468,89.5522,-4.45871
5,-23.7129,83.3906,14.3539,-41.1749,89.8447,21.2604,-0.0105365,93.2222,-8.69491,-12.2722,91.9282,-13.2915,-69.5792,88.3937,-4.02527
5,-25.1727,83.1636,14.266,-41.9787,88.7207,22.0412,-1.98511,93.2973,-6.42846,-14.1287,92.1528,-11.5037,-70.1573,87.4438,-3.66568
5,-25.6583,83.1962,13.9803,-42.0596,87.9759,22.4575,-3.41114,93.4389,-4.64176,-15.1206,92.481,-10.467,-70.1815,86.9236,-3.44326
5,-25.6062,83.482,13.5352,-41.3566,87.6539,22.5188,-4.32468,93.8381,-3.1156,-15.3214,93.1405,-10.0279,-69.5372,86.7775,-3.40562
5,-25.3447,83.9445,13.1211,-40.4922,87.5747,22.442,-4.44646,94.0856,-2.48299,-14.9932,93.5903,-10.1581,-68.7951,86.8341,-3.40916
5,-24.9018,84.4655,12.8517,-39.6677,87.6279,22.2798,-3.96048,93.9835,-2.79747,-14.257,93.5357,-10.8983,-68.2296,87.0774,-3.33154
5,-24.3841,84.9115,12.6938,-38.9648,87.7558,22.069,-3.45224,93.6862,-3.49026,-13.4959,93.1166,-11.9219,-67.9374,87.3996,-3.1456
5,-23.9626,85.0663,12.5085,-38.4049,87.7115,21.8691,-3.17387,93.2697,-4.35322,-13.1873,92.7448,-12.826,-68.0322,87.9609,-2.61923
5,-23.8113,85.0464,12.3906,-38.186,87.5936,21.7603,-3.11109,93.0805,-4.76469,-13.1562,92.6393,-13.1537,-68.1538,88.2532,-2.30016
5,-23.5575,84.9883,12.2171,-37.828,87.3098,21.554,-3.04056,92.7939,-5.398,-13.1358,92.4922,-13.6178,-68.3985,88.7016,-1.75239
5,-23.3461,84.9221,12.1052,-37.5388,86.9761,21.3566,-2.99965,92.5987,-5.83055,-13.1265,92.3948,-13.9121,-68.5976,88.9547,-1.37053
5,-23.1907,84.8639,12.039,-37.3008,86.6236,21.1825,-2.97264,92.4628,-6.1319,-13.1166,92.3211,-14.1176,-68.7509,89.0979,-1.10135
5,-23.0923,84.8334,11.9911,-37.11,86.2597,21.0319,-2.95458,92.3662,-6.34672,-13.1085,92.2636,-14.2713,-68.8767,89.1885,-0.894372
5,-23.0332,84.8362,11.9472,-37.0245,85.8894,20.932,-2.94111,92.2937,-6.50706,-13.1021,92.2185,-14.3896,-68.9883,89.2541,-0.71994
5,-23.0097,84.834,11.9284,-37.0218,85.7064,20.9042,-2.93519,92.2624,-6.57576,-13.0994,92.1987,-14.4404,-69.0394,89.2812,-0.641125
5,-22.9485,84.811,11.8779,-37.1223,85.2027,20.8774,-2.91973,92.1811,-6.75192,-13.0917,92.1391,-14.5883,-69.178,89.3451,-0.428809
5,-22.9195,84.7651,11.8365,-37.2408,84.8522,20.8759,-2.91009,92.1242,-6.87169,-13.0874,92.0961,-14.6914,-69.2785,89.3761,-0.278358
5,-22.8959,84.6892,11.7867,-37.4089,84.4575,20.8841,-2.90065,92.0596,-7.00497,-13.0856,92.0595,-14.7811,-69.3937,89.3947,-0.108543
5,-22.8799,84.6089,11.7372,-37.6143,84.0539,20.9042,-2.89186,91.9891,-7.14883,-13.0858,92.0334,-14.8478,-69.5204,89.3983,0.0702667
5,-22.8696,84.5399,11.6926,-37.8359,83.6664,20.936,-2.88367,91.9138,-7.30128,-13.0868,92.0141,-14.899,-69.6499,89.387,0.24702
5,-22.8602,84.4699,11.6483,-38.0539,83.2797,20.9685,-2.87613,91.8279,-7.47176,-13.0883,91.9989,-14.9402,-69.774,89.3642,0.417991
5,-22.8563,84.434,11.6254,-38.1563,83.0842,20.9805,-2.87254,91.776,-7.57206,-13.0891,91.9921,-14.9585,-69.8335,89.3472,0.498439
5,-22.8512,84.3694,11.5816,-38.351,82.7008,20.9998,-2.86603,91.6549,-7.80201,-13.0911,91.9797,-14.9918,-69.9474,89.3035,0.643709
5,-22.8491,84.3161,11.5438,-38.5278,82.3424,21.0151,-2.86106,91.52,-8.05336,-13.0931,91.9693,-15.0204,-70.0563,89.2503,0.767965
5,-22.8496,84.2786,11.5149,-38.6951,82.0165,21.0337,-2.85811,91.3806,-8.30997,-13.0952,91.9606,-15.0448,-70.1636,89.1906,0.875551
5,-22.8527,84.2474,11.4872,-38.9228,81.6017,21.0666,-2.85738,91.1761,-8.68218,-13.0983,91.9501,-15.0752,-70.3115,89.101,1.00702
5,-22.854,84.2402,11.4799,-38.9914,81.4803,21.0769,-2.85767,91.111,-8.79998,-13.0993,91.9471,-15.0841,-70.3562,89.0728,1.04417
5,-22.858,84.2287,11.4647,-39.1289,81.2638,21.0982,-2.86001,90.997,-9.0078,-13.1011,91.9419,-15.0994,-70.4475,89.0156,1.10891
5,-22.8626,84.2192,11.4493,-39.2575,81.0769,21.1183,-2.86313,90.9044,-9.17667,-13.1025,91.9379,-15.1115,-70.5409,88.9579,1.16375
5,-22.8673,84.2117,11.4348,-39.3778,80.9112,21.1364,-2.86649,90.8288,-9.31462,-13.1037,91.9346,-15.1213,-70.6348,88.9012,1.20967
5,-22.8718,84.2058,11.4215,-39.4909,80.7648,21.1538,-2.86974,90.7673,-9.42683,-13.1048,91.9319,-15.1296,-70.7279,88.8456,1.24885
5,-22.8756,84.2015,11.4095,-39.5966,80.6398,21.1696,-2.8723,90.7219,-9.51039,-13.1056,91.9298,-15.1359,-70.8144,88.7972,1.28046
5,-22.8788,84.1983,11.3979,-39.6975,80.5339,21.1855,-2.87393,90.6937,-9.56294,-13.1061,91.9284,-15.1401,-70.8919,88.7564,1.30588
5,-22.882,84.1953,11.3861,-39.7944,80.4403,21.2019,-2.87491,90.677,-9.5943,-13.1064,91.9275,-15.1429,-70.9628,88.7199,1.32699
5,-22.8873,84.1922,11.3722,-39.8863,80.3603,21.2223,-2.87619,90.6593,-9.62674,-13.1072,91.9255,-15.1487,-71.0334,88.6889,1.34927
5,-22.9091,84.1882,11.3534,-39.9868,80.3083,21.2706,-2.87847,90.6457,-9.64679,-13.1082,91.9235,-15.1535,-71.1158,88.6862,1.39243
5,-23.3313,84.0128,11.3103,-40.5753,79.9784,21.5529,-2.90043,90.6049,-9.67349,-13.1182,91.9134,-15.1636,-71.552,88.5713,1.60547
5,-25.8596,83.1415,11.7042,-44.2835,77.5461,23.0837,-2.97153,90.5348,-9.67756,-13.1526,91.8917,-15.1762,-73.8633,87.3825,2.37468
5,-27.7085,82.5799,12.1535,-47.0826,75.6226,24.1649,-3.01732,90.5018,-9.66111,-13.1718,91.8827,-15.1778,-75.4292,86.3901,2.75062
5,-31.2455,81.5897,13.0426,-51.917,72.2206,26.0807,-3.11024,90.442,-9.61346,-13.206,91.8678,-15.177,-77.9092,84.6202,3.29251
5,-33.9829,80.9283,13.658,-54.7879,70.152,27.2917,-3.19117,90.394,-9.56475,-13.2324,91.8571,-15.1748,-79.1905,83.5476,3.58691
5,-35.9026,80.5118,14.0871,-56.2663,68.9147,27.9904,-3.25722,90.3577,-9.52069,-13.2538,91.8492,-15.1717,-79.6074,82.9173,3.71406
5,-37.2486,80.275,14.3965,-57.1456,68.1557,28.3234,-3.31795,90.3276,-9.47722,-13.2777,91.8429,-15.1644,-79.5094,82.5325,3.59502
5,-38.3282,80.1206,14.5946,-58.0702,67.7504,28.0815,-3.37875,90.3002,-9.42972,-13.3044,91.838,-15.1528,-79.2032,82.4664,3.10965
5,-39.0328,80.0347,14.7486,-58.8883,67.5904,27.5931,-3.42033,90.2808,-9.39149,-13.3274,91.8346,-15.1388,-78.5997,82.7897,2.4391
5,-39.2063,79.9474,14.8384,-59.1838,67.3611,27.3151,-3.47957,90.2506,-9.33055,-13.3628,91.8291,-15.1143,-77.5796,83.174,1.83696
5,-38.8609,79.7845,14.8709,-59.1421,66.8619,27.0938,-3.66821,90.1415,-9.11354,-13.4751,91.8092,-15.0268,-76.1511,83.4296,1.42948
5,-38.1015,79.5601,14.8878,-58.7889,66.0098,26.7899,-4.02476,89.9043,-8.62523,-13.6875,91.7701,-14.8187,-74.4132,83.4497,1.20033
5,-37.3488,79.3608,14.8864,-58.4617,65.1105,26.4761,-4.56084,89.5108,-7.85444,-13.9586,91.6968,-14.5422,-73.0451,83.3298,1.19543
5,-36.6476,79.2093,14.8689,-58.1441,64.2858,26.1652,-5.20172,88.9791,-6.88225,-14.1723,91.5945,-14.3078,-72.2698,83.1168,1.35649
5,-36.6476,79.2093,14.8689,-58.1441,64.2858,26.1652,-5.20172,88.9791,-6.88225,-14.1723,91.5945,-14.3078,-72.2698,83.1168,1.35649
5,-35.5533,78.9547,14.6637,-57.5846,63.3117,25.5977,-6.0842,87.9654,-5.34589,-14.2168,91.3875,-14.1962,-71.4215,82.6263,1.56987
5,-34.9975,78.8404,14.5546,-57.3253,62.846,25.3039,-6.62692,87.3003,-4.40188,-14.1182,91.2292,-14.3134,-71.0475,82.3168,1.70379
5,-34.5386,78.7636,14.4447,-57.1671,62.5252,25.0759,-7.20964,86.5391,-3.49835,-13.8042,90.9906,-14.8037,-70.8629,81.9772,1.84658
5,-34.1724,78.7262,14.3434,-57.0687,62.3246,24.9078,-7.83473,85.6518,-2.62817,-13.3554,90.6695,-15.5253,-70.7603,81.6231,1.9526
5,-33.8607,78.708,14.2543,-57.0015,62.1929,24.7915,-8.48015,84.6822,-1.84535,-12.9336,90.348,-16.2369,-70.701,81.2977,2.05561
5,-33.618,78.7894,14.1471,-56.9182,62.0859,24.6875,-9.03353,83.7837,-1.2696,-12.619,90.0824,-16.8,-70.6379,81.0756,2.14923
5,-33.4345,78.9391,14.0328,-56.8068,61.9722,24.57,-9.46058,83.1229,-0.85938,-12.4337,89.9064,-17.1021,-70.589,80.9154,2.218
5,-33.4799,79.1168,13.9681,-56.7988,61.8718,24.5048,-10.0534,82.5782,-0.386201,-12.4869,89.8025,-17.056,-70.7219,80.6796,2.28198
5,-33.5949,79.2837,13.9432,-56.8568,61.8145,24.473,-10.6852,82.1696,0.133128,-12.6453,89.715,-16.8829,-70.9282,80.4764,2.3393
5,-33.655,79.4652,13.9156,-56.9124,61.8321,24.4606,-11.1987,81.9187,0.587495,-12.8139,89.6496,-16.6942,-71.051,80.4148,2.3896
5,-33.6348,79.6721,13.8659,-56.9166,61.9152,24.4729,-11.5813,81.7827,0.956986,-12.9697,89.603,-16.5219,-71.0311,80.4757,2.45465
5,-33.559,79.8515,13.7899,-56.8697,62.0331,24.4634,-11.8854,81.6978,1.27085,-13.1142,89.5653,-16.3621,-70.8465,80.6355,2.46885
5,-33.3341,80.0679,13.6482,-56.6483,62.252,24.3917,-12.081,81.685,1.55527,-13.2734,89.5504,-16.1473,-70.2521,80.9787,2.32164
5,-33.1186,80.2107,13.5515,-56.424,62.4085,24.3284,-12.0933,81.7039,1.69973,-13.3413,89.5638,-16.0179,-69.6764,81.2631,2.18161
5,-32.2713,80.6348,13.3249,-55.5352,62.8437,24.1656,-11.7941,81.8447,2.06585,-13.3907,89.6206,-15.7421,-67.7729,82.0288,1.85976
5,-29.6717,81.6894,12.8769,-52.972,64.0549,23.8804,-10.3953,82.6761,2.18681,-13.2141,89.8863,-15.3997,-64.4704,83.2399,1.41621
5,-25.1473,83.2195,12.6934,-49.1957,66.2847,23.5752,-6.51247,84.3177,0.456699,-12.7302,90.3991,-15.1549,-61.418,84.5861,1.08535
5,-21.0777,84.5243,13.093,-45.9684,68.514,23.6083,-0.953539,85.6011,-3.5459,-11.8922,90.8499,-15.3447,-59.8654,85.4895,1.31555
5,-18.4156,85.3458,13.804,-43.8736,70.2793,23.9553,3.62692,86.0414,-8.05789,-10.9454,91.1231,-15.9086,-59.4944,85.9168,1.73663
5,-17.0083,85.8616,14.466,-42.8008,71.7873,24.4236,6.05955,86.0539,-11.2862,-10.3646,91.2949,-16.3581,-59.495,86.336,2.17496
5,-16.4006,86.1383,14.9676,-42.3402,72.8865,24.7932,7.36121,86.0792,-13.0932,-9.99034,91.4327,-16.6389,-59.6186,86.7187,2.54797
5,-16.1783,86.3604,15.348,-42.4377,74.2052,25.1368,8.10344,86.2126,-14.1494,-9.58531,91.6792,-16.9203,-59.9218,87.3248,2.90936
5,-16.0056,86.52,15.6214,-42.6394,75.9055,25.3797,8.49565,86.3783,-14.9175,-9.19735,92.0393,-17.3281,-60.3923,88.179,3.25193
5,-15.7848,86.7432,15.9123,-42.7989,78.1536,25.4629,8.68958,86.5373,-15.4745,-8.98378,92.2917,-17.7251,-60.9514,89.229,3.46417
5,-15.5726,87.0408,16.2284,-43.0315,80.1646,25.5204,8.81038,86.6323,-15.8172,-8.86059,92.4301,-17.9626,-61.4921,90.2586,3.57895
5,-15.4747,87.1829,16.3832,-43.1236,80.8969,25.5414,8.85214,86.666,-15.936,-8.81437,92.4661,-18.0496,-61.7384,90.6942,3.62732
5,-15.326,87.4013,16.6443,-43.2899,81.9262,25.5906,8.91294,86.7169,-16.1123,-8.74045,92.51,-18.1881,-62.2012,91.4218,3.72776
5,-15.255,87.5076,16.7972,-43.4627,82.5282,25.6383,8.95054,86.7477,-16.2252,-8.69103,92.538,-18.2808,-62.6368,91.9854,3.82781
5,-15.2201,87.5522,16.8822,-43.5638,82.936,25.6488,8.97207,86.7622,-16.29,-8.65353,92.5572,-18.3509,-63.0093,92.4106,3.88529
5,-15.1976,87.576,16.9445,-43.5296,83.3437,25.655,8.98977,86.7715,-16.3426,-8.61076,92.5766,-18.4288,-63.3133,92.7383,3.907
5,-15.1851,87.5895,16.984,-43.3745,83.9,25.8244,9.03509,86.7808,-16.4733,-8.50859,92.6097,-18.6035,-63.5459,93.0875,3.9947
5,-15.1781,87.5986,17.0076,-43.1724,84.5699,26.1644,9.12061,86.7765,-16.76,-8.3435,92.6362,-18.9022,-63.722,93.4127,4.17204
5,-15.1737,87.6035,17.0219,-42.9564,85.1938,26.499,9.2354,86.7308,-17.2207,-8.12113,92.5853,-19.3344,-63.8487,93.653,4.33117
5,-15.1706,87.6063,17.0318,-42.7632,85.7256,26.7857,9.37178,86.6172,-17.8349,-7.83574,92.4452,-19.9028,-63.9391,93.819,4.4473
5,-15.168,87.6085,17.0402,-42.5686,86.2467,27.0281,9.5161,86.4336,-18.5548,-7.42804,92.1445,-20.6868,-64.0084,93.9489,4.53365
5,-15.163,87.6132,17.0547,-42.3669,86.8016,27.2333,9.64015,86.2352,-19.2539,-6.85181,91.6255,-21.7422,-64.0839,94.0933,4.61764
5,-15.1499,87.6266,17.0926,-42.1752,87.3465,27.4094,9.74609,86.0393,-19.8813,-6.11444,90.8843,-23.0152,-64.1655,94.2419,4.69574
5,-15.1307,87.6464,17.1491,-42.01,87.8557,27.561,9.84372,85.8287,-20.4924,-5.27664,89.9559,-24.4091,-64.2418,94.3749,4.75783
5,-15.112,87.6658,17.2048,-41.8733,88.3212,27.6861,9.93411,85.6012,-21.1061,-4.42525,88.9273,-25.8159,-64.3082,94.4856,4.80246
5,-15.1005,87.6783,17.24,-41.8145,88.5364,27.7411,9.97428,85.4927,-21.3939,-4.01956,88.4188,-26.4873,-64.3386,94.5351,4.82028
5,-15.0686,87.7129,17.3373,-41.7118,88.9147,27.8349,10.0324,85.3412,-21.8137,-3.21648,87.4095,-27.7422,-64.3865,94.6082,4.84406
5,-15.0295,87.7542,17.4568,-41.6249,89.2288,27.9103,10.0614,85.2713,-22.0248,-2.43322,86.4216,-28.8813,-64.4209,94.6556,4.8576
5,-14.983,87.802,17.599,-41.5518,89.4895,27.9728,10.0758,85.2393,-22.129,-1.71704,85.5295,-29.8653,-64.448,94.6894,4.86596
5,-14.9336,87.8534,17.752,-41.5127,89.6378,27.9977,10.0871,85.2203,-22.2017,-1.04767,84.8114,-30.6986,-64.4678,94.7111,4.86806
5,-14.8946,87.8936,17.8743,-41.4973,89.7045,27.996,10.0941,85.209,-22.2476,-0.508428,84.241,-31.3816,-64.4845,94.7245,4.86583
5,-14.8696,87.9184,17.9507,-41.4878,89.7382,27.9905,10.0977,85.2025,-22.2728,-0.122927,83.8016,-31.9019,-64.4998,94.735,4.86279
5,-14.855,87.9327,17.9944,-41.4779,89.763,27.9865,10.0999,85.1982,-22.2889,0.139013,83.4841,-32.2773,-64.5189,94.7468,4.86012
5,-14.8449,87.9425,18.0246,-41.4655,89.7862,27.9812,10.1015,85.1947,-22.3015,0.331244,83.2361,-32.5689,-64.5456,94.7603,4.85625
5,-14.8357,87.9503,18.0506,-41.4509,89.8013,27.9703,10.103,85.1911,-22.3135,0.499094,83.006,-32.8385,-64.5731,94.7696,4.84829
5,-14.8205,87.9584,18.0913,-41.4341,89.8047,27.9534,10.1077,85.1797,-22.346,0.681719,82.723,-33.1277,-64.597,94.773,4.83644
5,-14.7969,87.9666,18.1527,-41.4159,89.8008,27.9319,10.1179,85.1499,-22.424,0.874374,82.3862,-33.4546,-64.6195,94.773,4.82329
5,-14.7813,87.9709,18.1922,-41.4067,89.7986,27.921,10.1238,85.1313,-22.473,0.958582,82.2319,-33.6092,-64.6315,94.7726,4.81674
5,-14.7446,87.9763,18.2841,-41.3898,89.7937,27.8999,10.1354,85.0907,-22.5792,1.09369,81.9664,-33.8793,-64.6581,94.7708,4.80271
5,-14.7048,87.9753,18.3829,-41.3761,89.7891,27.8818,10.146,85.0498,-22.6867,1.19299,81.7534,-34.0979,-64.6879,94.7678,4.78737
5,-14.6743,87.9734,18.467,-41.368,89.7868,27.8701,10.1558,85.0088,-22.7974,1.27318,81.5718,-34.2817,-64.7237,94.7645,4.77401
5,-14.6678,87.976,18.5541,-41.3835,89.7684,27.866,10.1918,84.9898,-22.9225,1.40351,81.4893,-34.3725,-64.7922,94.7223,4.74566
5,-14.8036,88.0258,18.8894,-41.5876,89.6393,27.9138,10.3712,85.2052,-22.9265,1.91613,82.1229,-33.6636,-65.0245,94.4458,4.60566
5,-15.2019,88.1565,19.2949,-42.0392,89.4385,28.0369,10.349,85.9374,-22.183,1.8034,84.5686,-30.9403,-65.3363,94.0928,4.42462
5,-16.1296,88.3638,19.7514,-42.68,89.147,28.2271,9.60286,87.3535,-20.3229,-1.15877,89.7533,-24.6584,-65.8989,93.3884,4.1744
5,-17.5784,88.4543,20.1617,-43.3118,88.767,28.4073,7.94574,89.0302,-17.4447,-5.746,94.3348,-18.0725,-66.6446,92.462,3.85909
5,-19.0944,88.0798,20.4025,-43.8518,88.1514,28.6128,6.25923,90.0627,-14.5692,-9.17934,96.6883,-13.0739,-67.2308,92.0387,3.74493
5,-20.4241,87.7647,20.4429,-44.314,87.4355,28.8181,4.57396,90.8141,-11.7674,-11.6923,98.0411,-9.53626,-67.6646,91.9106,3.7668
5,-21.5463,87.6846,20.4515,-44.6927,86.698,28.9724,2.8148,91.5151,-8.92932,-13.6544,99.0408,-6.91196,-67.9713,91.845,3.79592
5,-22.5982,87.7303,20.4808,-44.9064,85.9807,29.074,1.10968,92.1054,-6.19519,-15.0468,99.7203,-5.04969,-68.148,91.8666,3.85651
5,-23.6041,87.8692,20.5156,-44.925,85.2445,29.1098,-0.7352,92.6475,-3.32192,-16.3942,100.281,-3.48178,-68.2316,91.9077,3.95819
5,-23.6041,87.8692,20.5156,-44.925,85.2445,29.1098,-0.7352,92.6475,-3.32192,-16.3942,100.281,-3.48178,-68.2316,91.9077,3.95819
5,-24.9086,88.1082,20.5814,-44.6766,84.1294,29.1104,-5.17673,93.4945,3.75663,-17.8819,100.67,-1.72515,-68.2013,92.009,4.15868
5,-25.5405,88.2676,20.6432,-44.397,83.4392,29.0895,-7.39867,93.7957,7.54994,-18.3902,100.802,-1.0051,-68.1081,92.0793,4.29291
5,-25.6583,88.5604,20.664,-43.3748,82.6202,28.9119,-8.06721,94.0074,10.1077,-18.3875,100.995,-0.44374,-67.6427,92.1903,4.47122
5,-25.1449,88.975,20.5772,-41.2732,81.7303,28.5576,-6.50221,94.2522,10.1588,-17.8249,101.324,-0.111758,-66.6715,92.3525,4.76114
5,-24.3919,89.3161,20.4761,-39.1589,80.9872,28.1383,-4.10482,94.2099,8.58058,-16.454,101.476,-0.84751,-65.5643,92.5318,5.04853
5,-23.5224,89.4979,20.3326,-37.3659,80.3964,27.722,-1.8117,93.9112,6.47108,-14.8703,101.381,-2.17447,-64.4642,92.664,5.2861
5,-23.0179,89.527,20.2146,-36.5958,80.1832,27.4778,-0.761366,93.6626,5.45224,-14.0433,101.272,-2.90589,-63.8871,92.7819,5.34274
5,-21.3091,89.2833,19.6614,-34.8299,79.7023,26.6931,2.07268,92.5701,2.67697,-11.4837,100.677,-5.20122,-62.1984,93.1499,5.21269
5,-19.9986,88.7922,19.1959,-33.7752,79.2753,26.1709,3.85004,91.684,0.964188,-9.70115,100.082,-6.81546,-61.1001,93.2108,5.02773
5,-18.4817,88.1535,18.6227,-32.7458,78.845,25.6269,5.73905,90.7407,-0.864845,-7.75024,99.371,-8.54998,-59.9731,93.1856,4.73378
5,-16.9687,87.643,18.049,-31.8003,78.5709,25.1322,7.39557,90.0139,-2.52666,-5.97602,98.7528,-10.1843,-58.9746,93.1608,4.41426
5,-16.298,87.3936,17.7804,-31.3821,78.4399,24.9142,8.07487,89.6858,-3.22801,-5.22271,98.4629,-10.8798,-58.5374,93.1279,4.26844
5,-15.2506,86.9486,17.2764,-30.7155,78.1857,24.5302,9.23772,88.971,-4.38473,-3.85459,97.8022,-12.0504,-57.7922,93.0367,3.96569
5,-14.6953,86.4523,16.7745,-30.287,77.8187,24.1611,9.84716,87.8172,-4.98291,-3.07697,96.7308,-12.6547,-57.2265,92.7899,3.58268
5,-14.4561,86.0439,16.387,-29.9871,77.3419,23.812,9.57972,86.9333,-4.59584,-2.93272,95.7437,-12.6134,-56.7088,92.448,3.1573
5,-14.395,85.654,16.1174,-29.7937,76.7045,23.4717,9.10733,86.5963,-3.77323,-2.99132,95.2847,-12.2185,-56.0294,92.0867,2.62924
5,-14.3606,85.2956,15.9118,-29.5742,75.9638,23.142,8.72378,86.4787,-3.06025,-3.05526,95.0784,-11.8792,-55.0095,91.7057,1.94329
5,-14.2908,85.0419,15.7357,-29.2943,75.2647,22.7972,8.48606,86.4685,-2.55706,-3.08708,94.9956,-11.6581,-53.3691,91.3449,0.910866
5,-14.2345,84.9367,15.5845,-29.0336,74.7703,22.474,8.30184,86.5395,-2.13558,-3.10835,94.9629,-11.4965,-51.0917,91.0965,-0.583857
5,-14.1716,84.8765,15.456,-28.8119,74.4479,22.2144,8.15236,86.5934,-1.77647,-3.11005,94.9218,-11.3754,-47.6254,91.2701,-2.89849
5,-14.1076,84.8252,15.3385,-28.5951,74.1885,21.9815,8.0827,86.5948,-1.61377,-3.0993,94.8731,-11.3275,-43.7235,91.6954,-5.68131
5,-14.0724,84.7984,15.2816,-28.4498,74.035,21.8604,8.07061,86.585,-1.58059,-3.08689,94.8454,-11.3218,-42.0786,91.8476,-6.86788
5,-13.986,84.7547,15.1594,-28.0711,73.7348,21.5784,8.09372,86.5621,-1.58236,-3.02941,94.7867,-11.3498,-39.3734,92.1322,-8.82199
5,-13.8424,84.723,14.9857,-27.5194,73.5135,21.1856,8.22652,86.5251,-1.73694,-2.92454,94.7238,-11.4498,-37.2353,92.4512,-10.4185
5,-13.6399,84.687,14.7649,-26.9015,73.3562,20.738,8.43734,86.4743,-2.00606,-2.78461,94.6548,-11.6046,-35.7362,92.6809,-11.5435
5,-13.3439,84.6281,14.4863,-26.28,73.2569,20.2909,8.69051,86.4163,-2.33932,-2.61484,94.5793,-11.8027,-34.726,92.776,-12.2826
5,-12.846,84.5305,14.1008,-25.6708,73.2542,19.8275,8.95235,86.3734,-2.70071,-2.42278,94.5079,-12.0445,-34.0156,92.8143,-12.8541
5,-12.0369,84.3781,13.57,-25.0617,73.3509,19.3307,9.2139,86.3427,-3.07085,-2.22057,94.4418,-12.3103,-33.4442,92.8073,-13.4271
5,-10.9769,84.1925,12.922,-24.4879,73.4957,18.8359,9.49454,86.3122,-3.47529,-2.00508,94.376,-12.6007,-33.1334,92.7006,-13.8691
5,-9.66477,83.9656,12.1828,-23.9735,73.6703,18.3471,9.82559,86.2837,-3.94066,-1.74731,94.3047,-12.9517,-32.9704,92.5447,-14.3168
5,-8.27334,83.7653,11.4014,-23.5571,73.8127,17.9287,10.3053,86.249,-4.57965,-1.3781,94.2198,-13.4247,-32.8969,92.2529,-14.7563
5,-6.95591,83.5913,10.6738,-23.2333,73.9293,17.6003,10.9255,86.1994,-5.38544,-0.859437,94.1026,-14.0658,-32.9429,91.9252,-15.0612
